"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-20",,,"17.22"," 1550"," 1549","0.01","0.0","0.0",,"47","32",,,"  330","  330",,"0.0",,"34.9","44.1",,"    1","    1",,,"    1",,"    1","    1","    1",,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-21",,,"20.58"," 1246"," 1409","0.00","0.0","0.0",,"57","36",,,"  330","  340",,"0.0",,"38.0","45.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-22",,,"11.41"," 1339"," 1339","0.00","0.0","0.0",,"62","37",,,"  320","  320",,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-23",,,"21.47"," 1308"," 1307","0.00","0.0","0.0",,"80","46",,,"  190","  190",,"0.0",,"33.1","40.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-24",,,"19.24"," 1609"," 1608","0.17","0.0","0.0",,"92","45",,,"  280","  250",,"0.0",,"30.0","44.1",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-25",,,"13.65"," 0225"," 0256","0.52","0.0","0.0",,"53","41",,,"  350","  360",,"0.0",,"25.9","30.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-26",,,"13.65"," 2016"," 2012","0.79","0.0","0.0",,"62","42",,,"  220","  210",,"0.0",,"25.1","36.9",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-27",,,"12.97"," 0122"," 0024","0.21","0.0","0.0",,"59","39",,,"  190","  180",,"0.0",,"23.9","32.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-28",,,"10.29"," 1351"," 1415","0.00","0.0","0.0",,"61","34",,,"  110","  100",,"0.0",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-29",,,"13.65"," 1630"," 1444","0.08","0.0","0.0",,"60","39",,,"  140","  140",,"0.0",,"21.9","28.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-04-30",,,"13.42"," 2225"," 2224","0.04","0.0","0.0",,"65","45",,,"  300","  300",,"0.0",,"29.1","36.9",,"    1","    1",,,"    1",,,,"    1",,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-01",,,"14.09"," 0008"," 1203","0.00","0.0","0.0",,"59","40",,,"  310","  310",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-02",,,"12.53"," 1008"," 1117","0.00","0.0","0.0",,"64","35",,,"  310","  290",,"0.0",,"25.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-03",,,"9.62"," 1657"," 1556","0.00","0.0","0.0",,"68","40",,,"  310","  290",,"0.0",,"17.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-04",,,"8.28"," 1400"," 1400","0.00","0.0","0.0",,"74","43",,,"  160","  170",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-05",,,"15.21"," 1326"," 1325","0.31","0.0","0.0",,"70","50",,,"  210","  200",,"0.0",,"28.0","34.9",,"    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-06",,,"9.84"," 1246"," 1245","0.36","0.0","0.0",,"65","51",,,"  190","  190",,"0.0",,"25.1","31.1",,"    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-07",,,"12.08"," 1507"," 1507","0.00","0.0","0.0",,"71","49",,,"  220","  220",,"0.0",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-08",,,"7.16"," 2344"," 2312","0.40","0.0","0.0",,"71","47",,,"  320","  320",,"0.0",,"21.0","23.9",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-09",,,"14.32"," 0040"," 0039","0.12","0.0","0.0",,"56","42",,,"  310","  320",,"0.0",,"23.0","29.1",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-10",,,"10.51"," 0730"," 0913","0.00","0.0","0.0",,"55","38",,,"  330","  320",,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-11",,,"5.82"," 1248"," 1320","0.00","0.0","0.0",,"65","37",,,"  260","  280",,"0.0",,"15.0","19.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-12",,,"21.03"," 2040"," 2039","0.05","0.0","0.0",,"71","48",,,"  170","  180",,"0.0",,"38.9","51.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-13",,,"16.11"," 1945"," 1943","0.23","0.0","0.0",,"69","50",,,"  300","  300",,"0.0",,"30.0","38.9",,"    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-14",,,"14.99"," 0342"," 0342","0.00","0.0","0.0",,"63","44",,,"  300","  300",,"0.0",,"32.0","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-15",,,"16.11"," 2255"," 2253","0.35","0.0","0.0",,"66","46",,,"  310","  300",,"0.0",,"34.9","40.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-16",,,"20.13"," 0014"," 1331","0.00","0.0","0.0",,"56","37",,,"  310","  310",,"0.0",,"33.1","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-17",,,"7.83"," 1833"," 1055","0.00","0.0","0.0",,"63","35",,,"  220","  310",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-18",,,"20.58"," 0850"," 0850","0.00","0.0","0.0",,"76","50",,,"  190","  190",,"0.0",,"38.9","49.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-19",,,"20.13"," 1539"," 1644","0.00","0.0","0.0",,"94","59",,,"  200","  190",,"0.0",,"31.1","36.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-20",,,"28.86"," 1303"," 1159","0.00","0.0","0.0",,"90","63",,,"  200","  200",,"0.0",,"42.9","55.0",,,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-21",,,"10.96"," 0051"," 0146","0.00","0.0","0.0",,"69","57",,,"  200","  210",,"0.0",,"28.0","34.9",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-22",,,"8.50"," 1658"," 1713","0.00","0.0","0.0",,"68","52",,,"  170","  160",,"0.0",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-23",,,"5.37"," 1748"," 1457","0.05","0.0","0.0",,"71","54",,,"   10","  360",,"0.0",,"10.1","13.0",,"    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-24",,,"7.61"," 1151"," 1151","0.00","0.0","0.0",,"74","44",,,"   60","   60",,"0.0",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-25",,,"15.66"," 1655"," 2311","0.00","0.0","0.0",,"73","49",,,"  130","  130",,"0.0",,"23.9","30.0",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-26",,,"9.62"," 0032"," 0035","0.45","0.0","0.0",,"60","52",,,"  130","  130",,"0.0",,"21.9","28.0",,"    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-27",,,"12.97"," 0733"," 0732","1.43","0.0","0.0",,"56","50",,,"   30","   30",,"0.0",,"21.0","25.1",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-28",,,"7.61"," 0709"," 1501","0.00","0.0","0.0",,"73","49",,,"  330","  310",,"0.0",,"15.0","19.9",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-29",,,"9.62"," 1332"," 1332","0.00","0.0","0.0",,"74","55",,,"  330","  330",,"0.0",,"21.0","25.1",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-30",,,"13.42"," 1531"," 1530","0.02","0.0","0.0",,"71","50",,,"  320","  320",,"0.0",,"25.9","31.1",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-05-31",,,"11.86"," 1646"," 1645","0.00","0.0","0.0",,"79","44",,,"  210","  210",,"0.0",,"28.0","36.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-01",,,"11.86"," 1037"," 1138","0.00","0.0","0.0",,"73","57",,,"   40","   40",,"0.0",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-02",,,"9.62"," 1903"," 1903","0.00","0.0","0.0",,"75","51",,,"   10","   10",,"0.0",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-03",,,"6.04"," 1107"," 1121","0.00","0.0","0.0",,"67","45",,,"   40","   30",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-04",,,"5.37"," 1621"," 1621","0.00","0.0","0.0",,"76","45",,,"  280","  270",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-05",,,"12.97"," 1306"," 1130","0.00","0.0","0.0",,"80","54",,,"  300","  280",,"0.0",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-06",,,"11.86"," 1319"," 1332","0.62","0.0","0.0",,"55","49",,,"   90","   90",,"0.0",,"21.9","25.9",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-07",,,"12.08"," 2058"," 2055","0.20","0.0","0.0",,"53","48",,,"   60","   50",,"0.0",,"21.9","28.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-08",,,"8.95"," 1859"," 0315","0.93","0.0","0.0",,"57","49",,,"  310","   70",,"0.0",,"19.9","23.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-09",,,"3.80"," 1718"," 1743","0.00","0.0","0.0",,"63","44",,,"   80","   70",,"0.0",,"8.9","10.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-10",,,"6.26"," 1439"," 1335","0.01","0.0","0.0",,"68","53",,,"  360","   20",,"0.0",,"14.1","19.9",,"    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-11",,,"6.93"," 1221"," 1107","0.00","0.0","0.0",,"71","50",,,"   20","   50",,"0.0",,"15.0","21.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-12",,,"2.91"," 1645",,"0.21","0.0","0.0",,"72","48",,,"  290",,,"0.0",,"13.0",,,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-13",,,"3.80"," 1459"," 1741","0.00","0.0","0.0",,"74","49",,,"  230","  240",,"0.0",,"8.9","12.1",,"    1","    1",,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-14",,,"5.82"," 1710"," 1540","0.00","0.0","0.0",,"81","55",,,"  200","  230",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-15",,,"8.28"," 1058",,"0.00","0.0","0.0",,"78","56",,,"  140",,,"0.0",,"21.0",,,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-16",,,"9.40"," 1938"," 1942","0.70","0.0","0.0",,"72","61",,,"  100","  110",,"0.0",,"19.9","21.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-17",,,"7.83"," 2115"," 2125","0.27","0.0","0.0",,"77","58",,,"  180","  180",,"0.0",,"19.9","23.9",,"    1",,"    1",,"    1",,"    1","    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-18",,,"12.30"," 0941"," 0940","0.06","0.0","0.0",,"82","65",,,"  130","  130",,"0.0",,"31.1","36.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-19",,,"9.40"," 1404"," 1502","0.00","0.0","0.0",,"81","67",,,"  240","  300",,"0.0",,"19.9","23.0",,"    1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-20",,,"6.49"," 1330"," 1116","0.00","0.0","0.0",,"84","63",,,"  260","  290",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-21",,,"10.07"," 1514"," 2100","0.14","0.0","0.0",,"76","66",,,"  120","  140",,"0.0",,"19.9","23.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-22",,,"7.16"," 1430"," 1429","0.00","0.0","0.0",,"92","70",,,"  240","  240",,"0.0",,"15.0","19.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-23",,,"6.93"," 1437"," 1436","0.01","0.0","0.0",,"93","66",,,"  280","  280",,"0.0",,"28.0","34.9",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-24",,,"5.37"," 1227"," 1226","0.00","0.0","0.0",,"84","62",,,"   30","   30",,"0.0",,"19.9","23.0",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-25",,,"5.59"," 1612"," 1402","0.00","0.0","0.0",,"87","65",,,"  330","  340",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-26",,,"4.25"," 2348"," 2345","0.00","0.0","0.0",,"88","64",,,"  150","  140",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-27",,,"14.32"," 1333"," 1313","0.17","0.0","0.0",,"84","63",,,"  280","  290",,"0.0",,"25.9","34.9",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-28",,,"17.67"," 1543"," 0837","0.00","0.0","0.0",,"78","57",,,"  300","  300",,"0.0",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-29",,,"15.21"," 1534"," 1425","0.00","0.0","0.0",,"72","58",,,"  310","  300",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-06-30",,,"12.75"," 0447"," 0446","0.01","0.0","0.0",,"65","55",,,"  330","  330",,"0.0",,"23.0","29.1",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-01",,,"10.51"," 0705"," 0720","0.01","0.0","0.0",,"67","53",,,"  350","  360",,"0.0",,"17.9","23.0",,"    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-02",,,"6.71"," 1649"," 1520","0.00","0.0","0.0",,"79","50",,,"  340","  340",,"0.0",,"17.0","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-03",,,"3.13"," 1631"," 1309","0.00","0.0","0.0",,"78","56",,,"   20","  350",,"0.0",,"8.1","10.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-04",,,"3.58"," 0824"," 0823","0.19","0.0","0.0",,"75","62",,,"  120","  120",,"0.0",,"8.9","13.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-05",,,"7.61"," 1639"," 1656","0.00","0.0","0.0",,"80","56",,,"  340","  300",,"0.0",,"16.1","19.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-06",,,"7.16"," 1446"," 1431","0.00","0.0","0.0",,"81","58",,,"  290","  300",,"0.0",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-07",,,"4.47"," 1547"," 1546","0.68","0.0","0.0",,"78","62",,,"  330","  330",,"0.0",,"14.1","17.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-08",,,"9.62"," 1021"," 1028","0.01","0.0","0.0",,"65","58",,,"  100","  100",,"0.0",,"17.0","21.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-09",,,"12.97"," 2256"," 2255","0.05","0.0","0.0",,"76","56",,,"  190","  190",,"0.0",,"36.0","46.1",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-10",,,"6.93"," 2141"," 2140","0.10","0.0","0.0",,"83","64",,,"  350","  360",,"0.0",,"19.9","25.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-11",,,"9.17"," 1221"," 1250","0.00","0.0","0.0",,"75","57",,,"  310","  320",,"0.0",,"21.0","25.9",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-12",,,"3.80"," 1822"," 1606","0.00","0.0","0.0",,"79","54",,,"   50","  310",,"0.0",,"8.9","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-13",,,"4.47"," 1107"," 1107","0.00","0.0","0.0",,"78","60",,,"   60","   70",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-14",,,"14.32"," 1347"," 1346","0.00","0.0","0.0",,"77","62",,,"  160","  160",,"0.0",,"29.1","36.9",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-15",,,"13.42"," 1044"," 0723","0.00","0.0","0.0",,"76","55",,,"  280","  290",,"0.0",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-16",,,"13.87"," 1416"," 1416","0.00","0.0","0.0",,"70","50",,,"  310","  310",,"0.0",,"25.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-17",,,"12.75"," 0523"," 0523","0.00","0.0","0.0",,"61","53",,,"  310","  310",,"0.0",,"25.1","34.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-18",,,"8.50"," 1611"," 1539","0.00","0.0","0.0",,"63","55",,,"  310","  320",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-19",,,"4.47"," 1023"," 1022","0.00","0.0","0.0",,"72","50",,,"  320","  310",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-20",,,"8.72"," 1108"," 1033","0.00","0.0","0.0",,"76","50",,,"  160","  160",,"0.0",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-21",,,"6.26"," 1901"," 1904","0.58","0.0","0.0",,"76","56",,,"   30","   40",,"0.0",,"32.0","36.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-22",,,"1.57"," 1750"," 1749","0.02","0.0","0.0",,"78","53",,,"  310","  310",,"0.0",,"13.0","17.0",,"    1","    1",,,"    1",,,,"    1",,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-23",,,"5.59"," 1638"," 1444","0.00","0.0","0.0",,"80","54",,,"  270","  280",,"0.0",,"13.0","17.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-24",,,"8.50"," 1002"," 1001","1.20","0.0","0.0",,"80","57",,,"  210","  210",,"0.0",,"23.0","38.0",,"    1","    1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-25",,,"12.08"," 1443"," 1442","0.00","0.0","0.0",,"73","55",,,"  330","  330",,"0.0",,"30.0","38.9",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-26",,,"9.84"," 1159"," 1014","0.00","0.0","0.0",,"79","58",,,"  320","  330",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-27",,,"8.50"," 1058"," 1044","0.00","0.0","0.0",,"79","57",,,"  210","  210",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-28",,,"10.96"," 1727"," 1227","0.00","0.0","0.0",,"73","53",,,"  320","  280",,"0.0",,"21.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-29",,,"6.49"," 1603"," 1000","0.00","0.0","0.0",,"75","51",,,"  270","  270",,"0.0",,"12.1","16.1",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-30",,,"8.50"," 1324"," 1209","0.46","0.0","0.0",,"72","55",,,"  280","  290",,"0.0",,"17.0","23.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-07-31",,,"9.84"," 2310"," 2310","0.21","0.0","0.0",,"75","52",,,"  260","  270",,"0.0",,"23.0","31.1",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-08-01",,,"11.86"," 0409"," 0407","0.00","0.0","0.0",,"68","53",,,"  280","  280",,"0.0",,"23.0","30.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-08-02",,,"12.30"," 2324"," 2326","0.32","0.0","0.0",,"79","51",,,"  300","  290",,"0.0",,"28.0","38.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2009-08-03",,,"11.18"," 0002"," 0002","0.00","0.0","0.0",,"78","62",,,"  220","  220",,"0.0",,"21.9","25.1",,,,"    1",,,,,,,,,,,,"    1",,,,,,
